Canal,Energía (keV),Cuentas
1405,690.14,16
1406,690.63,18
1407,691.11,14
1408,691.59,20
1409,692.08,31
1410,692.56,19
1411,693.04,14
1412,693.52,26
1413,694.01,8
1414,694.49,21
1415,694.97,14
1416,695.46,23
1417,695.94,17
1418,696.42,11
1419,696.91,14
1420,697.39,16
1421,697.87,19
1422,698.35,15
1423,698.84,21
1424,699.32,25
1425,699.8,23
1426,700.29,27
1427,700.77,19
1428,701.25,18
1429,701.74,11
1430,702.22,27
1431,702.7,23
1432,703.18,24
1433,703.67,20
1434,704.15,10
1435,704.63,15
1436,705.12,22
1437,705.6,17
1438,706.08,20
1439,706.57,16
1440,707.05,18
1441,707.53,18
1442,708.01,13
1443,708.5,16
1444,708.98,16
1445,709.46,10
1446,709.95,18
1447,710.43,21
1448,710.91,16
1449,711.4,16
1450,711.88,16
1451,712.36,14
1452,712.84,24
1453,713.33,21
1454,713.81,13
1455,714.29,18
1456,714.78,14
1457,715.26,14
1458,715.74,11
1459,716.23,18
1460,716.71,19
1461,717.19,18
1462,717.67,18
1463,718.16,17
1464,718.64,16
1465,719.12,19
1466,719.61,16
1467,720.09,19
1468,720.57,19
1469,721.06,24
1470,721.54,11
1471,722.02,20
1472,722.5,9
1473,722.99,9
1474,723.47,15
1475,723.95,11
1476,724.44,22
1477,724.92,18
1478,725.4,20
1479,725.89,17
1480,726.37,19
1481,726.85,18
1482,727.34,13
1483,727.82,17
1484,728.3,16
1485,728.78,12
1486,729.27,9
1487,729.75,18
1488,730.23,10
1489,730.72,14
1490,731.2,12
1491,731.68,17
1492,732.17,22
1493,732.65,14
1494,733.13,13
1495,733.61,22
1496,734.1,14
1497,734.58,10
1498,735.06,17
1499,735.55,17
1500,736.03,22
1501,736.51,15
1502,737.0,23
1503,737.48,16
1504,737.96,22
1505,738.44,22
1506,738.93,13
1507,739.41,26
1508,739.89,15
1509,740.38,29
1510,740.86,26
1511,741.34,21
1512,741.83,17
1513,742.31,24
1514,742.79,21
1515,743.27,12
1516,743.76,14
1517,744.24,16
1518,744.72,17
1519,745.21,13
1520,745.69,10
1521,746.17,25
1522,746.66,19
1523,747.14,11
1524,747.62,9
1525,748.1,22
1526,748.59,17
1527,749.07,18
1528,749.55,23
1529,750.04,18
1530,750.52,16
1531,751.0,14
1532,751.49,19
1533,751.97,17
1534,752.45,18
1535,752.93,15
1536,753.42,16
1537,753.9,15
1538,754.38,17
1539,754.87,16
1540,755.35,26
1541,755.83,23
1542,756.32,12
1543,756.8,17
1544,757.28,13
1545,757.76,15
1546,758.25,19
1547,758.73,22
1548,759.21,18
1549,759.7,16
1550,760.18,15
1551,760.66,15
1552,761.15,12
1553,761.63,22
1554,762.11,20
1555,762.6,16
1556,763.08,5
1557,763.56,12
1558,764.04,13
1559,764.53,20
1560,765.01,16
1561,765.49,16
1562,765.98,21
1563,766.46,28
1564,766.94,16
1565,767.43,19
1566,767.91,19
1567,768.39,24
1568,768.87,17
1569,769.36,14
1570,769.84,14
1571,770.32,10
1572,770.81,14
1573,771.29,14
1574,771.77,14
1575,772.26,12
1576,772.74,19
1577,773.22,16
1578,773.7,19
1579,774.19,10
1580,774.67,22
1581,775.15,21
1582,775.64,23
1583,776.12,9
1584,776.6,14
1585,777.09,13
1586,777.57,21
1587,778.05,25
1588,778.53,23
1589,779.02,14
1590,779.5,15
1591,779.98,10
1592,780.47,17
1593,780.95,13
1594,781.43,10
1595,781.92,13
1596,782.4,14
1597,782.88,15
1598,783.36,18
1599,783.85,16
1600,784.33,16
1601,784.81,16
1602,785.3,18
1603,785.78,14
1604,786.26,20
1605,786.75,15
1606,787.23,11
1607,787.71,25
1608,788.19,16
1609,788.68,15
1610,789.16,16
1611,789.64,18
1612,790.13,13
1613,790.61,14
1614,791.09,18
1615,791.58,21
1616,792.06,14
1617,792.54,18
1618,793.02,20
1619,793.51,13
1620,793.99,12
1621,794.47,18
1622,794.96,16
1623,795.44,17
1624,795.92,18
1625,796.41,16
1626,796.89,12
1627,797.37,7
1628,797.86,15
1629,798.34,17
1630,798.82,14
1631,799.3,12
1632,799.79,14
1633,800.27,15
1634,800.75,10
1635,801.24,18
1636,801.72,17
1637,802.2,17
1638,802.69,17
1639,803.17,11
1640,803.65,20
1641,804.13,15
1642,804.62,12
1643,805.1,16
1644,805.58,16
1645,806.07,11
1646,806.55,14
1647,807.03,15
1648,807.52,10
1649,808.0,11
1650,808.48,13
1651,808.96,12
1652,809.45,16
1653,809.93,9
1654,810.41,11
1655,810.9,12
1656,811.38,17
1657,811.86,7
1658,812.35,12
1659,812.83,13
1660,813.31,16
1661,813.79,13
1662,814.28,17
1663,814.76,19
1664,815.24,15
1665,815.73,9
1666,816.21,21
1667,816.69,15
1668,817.18,9
1669,817.66,9
1670,818.14,16
1671,818.62,12
1672,819.11,15
1673,819.59,15
1674,820.07,11
1675,820.56,14
1676,821.04,16
1677,821.52,10
1678,822.01,8
1679,822.49,10
1680,822.97,14
1681,823.45,18
1682,823.94,23
1683,824.42,17
1684,824.9,14
1685,825.39,11
1686,825.87,12
1687,826.35,16
1688,826.84,16
1689,827.32,17
1690,827.8,18
1691,828.28,13
1692,828.77,10
1693,829.25,11
1694,829.73,14
1695,830.22,10
1696,830.7,7
1697,831.18,17
1698,831.67,13
1699,832.15,18
1700,832.63,12
1701,833.12,16
1702,833.6,15
1703,834.08,10
1704,834.56,16
1705,835.05,17
1706,835.53,17
1707,836.01,15
1708,836.5,22
1709,836.98,12
1710,837.46,15
1711,837.95,12
1712,838.43,18
1713,838.91,17
1714,839.39,17
1715,839.88,16
1716,840.36,15
1717,840.84,16
1718,841.33,20
1719,841.81,19
1720,842.29,12
1721,842.78,13
1722,843.26,13
1723,843.74,20
1724,844.22,17
1725,844.71,12
1726,845.19,14
1727,845.67,18
1728,846.16,16
1729,846.64,26
1730,847.12,35
1731,847.61,25
1732,848.09,19
1733,848.57,22
1734,849.05,16
1735,849.54,14
1736,850.02,14
1737,850.5,14
1738,850.99,15
1739,851.47,15
1740,851.95,17
1741,852.44,18
1742,852.92,17
1743,853.4,14
1744,853.88,10
1745,854.37,10
1746,854.85,12
1747,855.33,20
1748,855.82,13
1749,856.3,7
1750,856.78,18
1751,857.27,12
1752,857.75,11
1753,858.23,15
1754,858.71,10
1755,859.2,15
1756,859.68,13
1757,860.16,18
1758,860.65,20
1759,861.13,15
1760,861.61,12
1761,862.1,10
1762,862.58,15
1763,863.06,14
1764,863.54,17
1765,864.03,17
1766,864.51,17
1767,864.99,18
1768,865.48,10
1769,865.96,6
1770,866.44,9
1771,866.93,11
1772,867.41,13
1773,867.89,15
1774,868.38,10
1775,868.86,6
1776,869.34,12
1777,869.82,13
1778,870.31,11
1779,870.79,11
1780,871.27,15
1781,871.76,15
1782,872.24,19
1783,872.72,10
1784,873.21,12
1785,873.69,9
1786,874.17,12
1787,874.65,14
1788,875.14,9
1789,875.62,9
1790,876.1,9
1791,876.59,18
1792,877.07,13
1793,877.55,13
1794,878.04,14
1795,878.52,22
1796,879.0,16
1797,879.48,15
1798,879.97,22
1799,880.45,15
1800,880.93,15
1801,881.42,8
1802,881.9,11
1803,882.38,18
1804,882.87,8
1805,883.35,16
1806,883.83,13
1807,884.31,5
1808,884.8,18
1809,885.28,13
1810,885.76,15
1811,886.25,10
1812,886.73,14
1813,887.21,15
1814,887.7,9
1815,888.18,13
1816,888.66,15
1817,889.14,11
1818,889.63,18
1819,890.11,14
1820,890.59,12
1821,891.08,17
1822,891.56,9
1823,892.04,19
1824,892.53,11
1825,893.01,16
1826,893.49,15
1827,893.97,20
1828,894.46,16
1829,894.94,10
1830,895.42,14
1831,895.91,9
1832,896.39,8
1833,896.87,19
1834,897.36,15
1835,897.84,13
1836,898.32,13
1837,898.8,6
1838,899.29,12
1839,899.77,10
1840,900.25,9
1841,900.74,12
1842,901.22,10
1843,901.7,5
1844,902.19,19
1845,902.67,10
1846,903.15,13
1847,903.64,11
1848,904.12,14
1849,904.6,11
1850,905.08,12
1851,905.57,15
1852,906.05,11
1853,906.53,17
1854,907.02,12
1855,907.5,13
1856,907.98,17
1857,908.47,3
1858,908.95,8
1859,909.43,13
1860,909.91,9
1861,910.4,23
1862,910.88,14
1863,911.36,25
1864,911.85,10
1865,912.33,16
1866,912.81,21
1867,913.3,11
1868,913.78,12
1869,914.26,8
1870,914.74,11
1871,915.23,10
1872,915.71,13
1873,916.19,7
1874,916.68,15
1875,917.16,10
1876,917.64,14
1877,918.13,10
1878,918.61,14
1879,919.09,9
1880,919.57,18
1881,920.06,13
1882,920.54,17
1883,921.02,17
1884,921.51,16
1885,921.99,12
1886,922.47,15
1887,922.96,17
1888,923.44,15
1889,923.92,6
1890,924.4,10
1891,924.89,10
1892,925.37,10
1893,925.85,17
1894,926.34,11
1895,926.82,11
1896,927.3,4
1897,927.79,7
1898,928.27,12
1899,928.75,11
1900,929.23,11
1901,929.72,16
1902,930.2,8
1903,930.68,18
1904,931.17,9
1905,931.65,8
1906,932.13,10
1907,932.62,11
1908,933.1,12
1909,933.58,15
1910,934.06,13
1911,934.55,16
1912,935.03,14
1913,935.51,14
1914,936.0,11
1915,936.48,15
1916,936.96,5
1917,937.45,12
1918,937.93,15
1919,938.41,14
1920,938.9,9
1921,939.38,15
1922,939.86,11
1923,940.34,14
1924,940.83,11
1925,941.31,14
1926,941.79,11
1927,942.28,6
1928,942.76,13
1929,943.24,11
1930,943.73,11
1931,944.21,14
1932,944.69,6
1933,945.17,14
1934,945.66,11
1935,946.14,14
1936,946.62,6
1937,947.11,7
1938,947.59,12
1939,948.07,14
1940,948.56,8
1941,949.04,13
1942,949.52,17
1943,950.0,8
1944,950.49,15
1945,950.97,11
1946,951.45,12
1947,951.94,14
1948,952.42,12
1949,952.9,13
1950,953.39,16
1951,953.87,12
1952,954.35,19
1953,954.83,16
1954,955.32,11
1955,955.8,9
1956,956.28,15
1957,956.77,10
1958,957.25,10
1959,957.73,9
1960,958.22,8
1961,958.7,7
1962,959.18,15
1963,959.66,7
1964,960.15,5
1965,960.63,8
1966,961.11,8
1967,961.6,10
1968,962.08,13
1969,962.56,12
1970,963.05,6
1971,963.53,14
1972,964.01,12
1973,964.49,16
1974,964.98,7
1975,965.46,15
1976,965.94,11
1977,966.43,15
1978,966.91,7
1979,967.39,19
1980,967.88,11
1981,968.36,11
1982,968.84,10
1983,969.32,15
1984,969.81,19
1985,970.29,13
1986,970.77,7
1987,971.26,10
1988,971.74,7
1989,972.22,16
1990,972.71,13
1991,973.19,11
1992,973.67,9
1993,974.16,11
1994,974.64,7
1995,975.12,9
1996,975.6,12
1997,976.09,16
1998,976.57,11
1999,977.05,10
2000,977.54,11
2001,978.02,19
2002,978.5,13
2003,978.99,15
2004,979.47,13
2005,979.95,19
2006,980.43,11
2007,980.92,4
2008,981.4,7
2009,981.88,16
2010,982.37,8
2011,982.85,11
2012,983.33,9
2013,983.82,12
2014,984.3,13
2015,984.78,14
2016,985.26,12
2017,985.75,10
2018,986.23,6
2019,986.71,8
2020,987.2,14
2021,987.68,8
2022,988.16,14
2023,988.65,8
2024,989.13,12
2025,989.61,10
2026,990.09,14
2027,990.58,7
2028,991.06,13
2029,991.54,17
2030,992.03,16
2031,992.51,5
2032,992.99,13
2033,993.48,11
2034,993.96,10
2035,994.44,4
2036,994.92,16
2037,995.41,13
2038,995.89,15
2039,996.37,5
2040,996.86,14
2041,997.34,12
2042,997.82,11
2043,998.31,10
2044,998.79,18
2045,999.27,10
2046,999.75,9
2047,1000.24,12
2048,1000.72,21
2049,1001.2,18
2050,1001.69,18
2051,1002.17,20
2052,1002.65,23
2053,1003.14,11
2054,1003.62,12
2055,1004.1,13
2056,1004.58,14
2057,1005.07,11
2058,1005.55,9
2059,1006.03,14
2060,1006.52,13
2061,1007.0,10
2062,1007.48,13
2063,1007.97,4
2064,1008.45,17
2065,1008.93,7
2066,1009.41,11
2067,1009.9,13
2068,1010.38,9
2069,1010.86,17
2070,1011.35,14
2071,1011.83,13
2072,1012.31,12
2073,1012.8,13
2074,1013.28,11
2075,1013.76,10
2076,1014.25,17
2077,1014.73,10
2078,1015.21,11
2079,1015.69,8
2080,1016.18,12
2081,1016.66,17
2082,1017.14,8
2083,1017.63,8
2084,1018.11,12
2085,1018.59,12
2086,1019.08,6
2087,1019.56,8
2088,1020.04,12
2089,1020.52,12
2090,1021.01,10
2091,1021.49,9
2092,1021.97,12
2093,1022.46,13
2094,1022.94,12
2095,1023.42,11
2096,1023.91,11
2097,1024.39,7
2098,1024.87,7
2099,1025.35,9
2100,1025.84,8
2101,1026.32,9
2102,1026.8,10
2103,1027.29,12
2104,1027.77,8
2105,1028.25,10
2106,1028.74,17
2107,1029.22,9
2108,1029.7,9
2109,1030.18,12
2110,1030.67,4
2111,1031.15,18
2112,1031.63,9
2113,1032.12,12
2114,1032.6,15
2115,1033.08,8
2116,1033.57,7
2117,1034.05,5
2118,1034.53,9
2119,1035.01,11
2120,1035.5,9
2121,1035.98,9
2122,1036.46,12
2123,1036.95,11
2124,1037.43,13
2125,1037.91,10
2126,1038.4,8
2127,1038.88,4
2128,1039.36,9
2129,1039.84,13
2130,1040.33,13
2131,1040.81,8
2132,1041.29,9
2133,1041.78,7
2134,1042.26,6
2135,1042.74,7
2136,1043.23,11
2137,1043.71,10
2138,1044.19,13
2139,1044.67,9
2140,1045.16,10
2141,1045.64,7
2142,1046.12,9
2143,1046.61,14
2144,1047.09,16
2145,1047.57,15
2146,1048.06,8
2147,1048.54,6
2148,1049.02,11
2149,1049.51,12
2150,1049.99,6
2151,1050.47,9
2152,1050.95,9
2153,1051.44,8
2154,1051.92,9
2155,1052.4,11
2156,1052.89,11
2157,1053.37,5
2158,1053.85,8
2159,1054.34,7
2160,1054.82,9
2161,1055.3,6
2162,1055.78,6
2163,1056.27,10
2164,1056.75,10
2165,1057.23,11
2166,1057.72,12
2167,1058.2,10
2168,1058.68,8
2169,1059.17,11
2170,1059.65,12
2171,1060.13,15
2172,1060.61,7
2173,1061.1,10
2174,1061.58,6
2175,1062.06,10
2176,1062.55,3
2177,1063.03,10
2178,1063.51,10
2179,1064.0,7
2180,1064.48,5
2181,1064.96,7
2182,1065.44,13
2183,1065.93,9
2184,1066.41,13
2185,1066.89,11
2186,1067.38,7
2187,1067.86,6
2188,1068.34,7
2189,1068.83,10
2190,1069.31,8
2191,1069.79,9
2192,1070.27,8
2193,1070.76,5
2194,1071.24,9
2195,1071.72,6
2196,1072.21,11
2197,1072.69,12
2198,1073.17,8
2199,1073.66,5
2200,1074.14,12
2201,1074.62,3
2202,1075.1,14
2203,1075.59,12
2204,1076.07,6
2205,1076.55,13
2206,1077.04,7
2207,1077.52,8
2208,1078.0,13
2209,1078.49,7
2210,1078.97,13
2211,1079.45,8
2212,1079.93,10
2213,1080.42,12
2214,1080.9,10
2215,1081.38,10
2216,1081.87,10
2217,1082.35,9
2218,1082.83,7
2219,1083.32,9
2220,1083.8,5
2221,1084.28,7
2222,1084.77,10
2223,1085.25,4
2224,1085.73,7
2225,1086.21,14
2226,1086.7,10
2227,1087.18,8
2228,1087.66,8
2229,1088.15,15
2230,1088.63,8
2231,1089.11,12
2232,1089.6,12
2233,1090.08,6
2234,1090.56,6
2235,1091.04,9
2236,1091.53,14
2237,1092.01,12
2238,1092.49,8
2239,1092.98,5
2240,1093.46,7
2241,1093.94,11
2242,1094.43,6
2243,1094.91,10
2244,1095.39,9
2245,1095.87,4
2246,1096.36,5
2247,1096.84,6
2248,1097.32,10
2249,1097.81,11
2250,1098.29,5
2251,1098.77,9
2252,1099.26,3
2253,1099.74,13
2254,1100.22,6
2255,1100.7,7
2256,1101.19,8
2257,1101.67,15
2258,1102.15,8
2259,1102.64,5
2260,1103.12,9
2261,1103.6,6
2262,1104.09,8
2263,1104.57,3
2264,1105.05,7
2265,1105.53,7
2266,1106.02,7
2267,1106.5,8
2268,1106.98,9
2269,1107.47,10
2270,1107.95,11
2271,1108.43,13
2272,1108.92,5
2273,1109.4,12
2274,1109.88,2
2275,1110.36,6
2276,1110.85,10
2277,1111.33,11
2278,1111.81,4
2279,1112.3,9
2280,1112.78,10
2281,1113.26,10
2282,1113.75,8
2283,1114.23,10
2284,1114.71,12
2285,1115.19,8
2286,1115.68,7
2287,1116.16,6
2288,1116.64,10
2289,1117.13,11
2290,1117.61,5
2291,1118.09,12
2292,1118.58,11
2293,1119.06,7
2294,1119.54,6
2295,1120.03,11
2296,1120.51,20
2297,1120.99,22
2298,1121.47,15
2299,1121.96,14
2300,1122.44,14
2301,1122.92,7
2302,1123.41,11
2303,1123.89,8
2304,1124.37,10
2305,1124.86,9
2306,1125.34,8
2307,1125.82,6
2308,1126.3,5
2309,1126.79,8
2310,1127.27,11
2311,1127.75,7
2312,1128.24,18
2313,1128.72,7
2314,1129.2,11
2315,1129.69,7
2316,1130.17,12
2317,1130.65,10
2318,1131.13,3
2319,1131.62,11
2320,1132.1,3
2321,1132.58,5
2322,1133.07,8
2323,1133.55,8
2324,1134.03,10
2325,1134.52,8
2326,1135.0,9
2327,1135.48,2
2328,1135.96,4
2329,1136.45,8
2330,1136.93,15
2331,1137.41,11
2332,1137.9,12
2333,1138.38,14
2334,1138.86,15
2335,1139.35,8
2336,1139.83,5
2337,1140.31,6
2338,1140.79,17
2339,1141.28,7
2340,1141.76,5
2341,1142.24,5
2342,1142.73,13
2343,1143.21,7
2344,1143.69,11
2345,1144.18,7
2346,1144.66,17
2347,1145.14,9
2348,1145.62,5
2349,1146.11,9
2350,1146.59,7
2351,1147.07,5
2352,1147.56,4
2353,1148.04,5
2354,1148.52,4
2355,1149.01,11
2356,1149.49,8
2357,1149.97,5
2358,1150.45,7
2359,1150.94,6
2360,1151.42,11
2361,1151.9,8
2362,1152.39,5
2363,1152.87,14
2364,1153.35,6
2365,1153.84,7
2366,1154.32,8
2367,1154.8,8
2368,1155.29,6
2369,1155.77,6
2370,1156.25,8
2371,1156.73,7
2372,1157.22,7
2373,1157.7,10
2374,1158.18,6
2375,1158.67,7
2376,1159.15,5
2377,1159.63,6
2378,1160.12,8
2379,1160.6,8
2380,1161.08,12
2381,1161.56,4
2382,1162.05,9
2383,1162.53,10
2384,1163.01,9
2385,1163.5,11
2386,1163.98,4
2387,1164.46,6
2388,1164.95,12
2389,1165.43,21
2390,1165.91,8
2391,1166.39,13
2392,1166.88,9
2393,1167.36,5
2394,1167.84,8
2395,1168.33,6
2396,1168.81,8
2397,1169.29,10
2398,1169.78,8
2399,1170.26,11
2400,1170.74,5
2401,1171.22,5
2402,1171.71,9
2403,1172.19,11
2404,1172.67,9
2405,1173.16,10
2406,1173.64,5
2407,1174.12,8
2408,1174.61,6
2409,1175.09,4
2410,1175.57,8
2411,1176.05,4
2412,1176.54,9
2413,1177.02,9
2414,1177.5,9
2415,1177.99,4
2416,1178.47,7
2417,1178.95,4
2418,1179.44,8
2419,1179.92,9
2420,1180.4,14
2421,1180.88,8
2422,1181.37,7
2423,1181.85,4
2424,1182.33,6
2425,1182.82,7
2426,1183.3,7
2427,1183.78,15
2428,1184.27,12
2429,1184.75,11
2430,1185.23,4
2431,1185.71,7
2432,1186.2,9
2433,1186.68,9
2434,1187.16,9
2435,1187.65,7
2436,1188.13,6
2437,1188.61,5
2438,1189.1,7
2439,1189.58,6
2440,1190.06,8
2441,1190.55,9
2442,1191.03,7
2443,1191.51,9
2444,1191.99,11
2445,1192.48,7
2446,1192.96,18
2447,1193.44,6
2448,1193.93,11
2449,1194.41,9
2450,1194.89,10
2451,1195.38,5
2452,1195.86,11
2453,1196.34,9
2454,1196.82,8
2455,1197.31,12
2456,1197.79,13
2457,1198.27,6
2458,1198.76,12
2459,1199.24,4
2460,1199.72,6
2461,1200.21,9
2462,1200.69,10
2463,1201.17,5
2464,1201.65,11
2465,1202.14,10
2466,1202.62,5
2467,1203.1,8
2468,1203.59,7
2469,1204.07,4
2470,1204.55,9
2471,1205.04,6
2472,1205.52,7
2473,1206.0,14
2474,1206.48,6
2475,1206.97,3
2476,1207.45,11
2477,1207.93,4
2478,1208.42,4
2479,1208.9,6
2480,1209.38,9
2481,1209.87,8
2482,1210.35,11
2483,1210.83,7
2484,1211.31,7
2485,1211.8,9
2486,1212.28,7
2487,1212.76,11
2488,1213.25,8
2489,1213.73,9
2490,1214.21,11
2491,1214.7,8
2492,1215.18,5
2493,1215.66,4
2494,1216.14,11
2495,1216.63,8
2496,1217.11,11
2497,1217.59,9
2498,1218.08,6
2499,1218.56,12
2500,1219.04,6
2501,1219.53,3
2502,1220.01,10
2503,1220.49,11
2504,1220.97,6
2505,1221.46,7
2506,1221.94,7
2507,1222.42,10
2508,1222.91,3
2509,1223.39,4
2510,1223.87,11
2511,1224.36,11
2512,1224.84,6
2513,1225.32,5
2514,1225.81,14
2515,1226.29,8
2516,1226.77,5
2517,1227.25,14
2518,1227.74,8
2519,1228.22,5
2520,1228.7,4
2521,1229.19,6
2522,1229.67,7
2523,1230.15,15
2524,1230.64,5
2525,1231.12,8
2526,1231.6,4
2527,1232.08,7
2528,1232.57,11
2529,1233.05,9
2530,1233.53,3
2531,1234.02,6
2532,1234.5,10
2533,1234.98,8
2534,1235.47,7
2535,1235.95,11
2536,1236.43,8
2537,1236.91,10
2538,1237.4,10
2539,1237.88,10
2540,1238.36,7
2541,1238.85,7
2542,1239.33,11
2543,1239.81,6
2544,1240.3,8
2545,1240.78,17
2546,1241.26,5
2547,1241.74,10
2548,1242.23,8
2549,1242.71,12
2550,1243.19,8
2551,1243.68,7
2552,1244.16,2
2553,1244.64,6
2554,1245.13,15
2555,1245.61,5
2556,1246.09,4
2557,1246.57,7
2558,1247.06,6
2559,1247.54,7
2560,1248.02,3
2561,1248.51,5
2562,1248.99,6
2563,1249.47,10
2564,1249.96,5
2565,1250.44,3
2566,1250.92,11
2567,1251.4,9
2568,1251.89,11
2569,1252.37,10
2570,1252.85,9
2571,1253.34,8
2572,1253.82,7
2573,1254.3,4
2574,1254.79,6
2575,1255.27,5
2576,1255.75,6
2577,1256.23,6
2578,1256.72,8
2579,1257.2,7
2580,1257.68,8
2581,1258.17,9
2582,1258.65,10
2583,1259.13,3
2584,1259.62,9
2585,1260.1,7
2586,1260.58,5
2587,1261.07,10
2588,1261.55,10
2589,1262.03,8
2590,1262.51,3
2591,1263.0,6
2592,1263.48,10
2593,1263.96,6
2594,1264.45,7
2595,1264.93,6
2596,1265.41,4
2597,1265.9,3
2598,1266.38,5
2599,1266.86,17
2600,1267.34,7
2601,1267.83,6
2602,1268.31,12
2603,1268.79,2
2604,1269.28,8
2605,1269.76,7
2606,1270.24,7
2607,1270.73,7
2608,1271.21,7
2609,1271.69,7
2610,1272.17,6
2611,1272.66,6
2612,1273.14,6
2613,1273.62,8
2614,1274.11,9
2615,1274.59,4
2616,1275.07,6
2617,1275.56,8
2618,1276.04,8
2619,1276.52,4
2620,1277.0,4
2621,1277.49,6
2622,1277.97,3
2623,1278.45,8
2624,1278.94,7
2625,1279.42,8
2626,1279.9,14
2627,1280.39,8
2628,1280.87,13
2629,1281.35,5
2630,1281.83,9
2631,1282.32,7
2632,1282.8,8
2633,1283.28,8
2634,1283.77,3
2635,1284.25,7
2636,1284.73,6
2637,1285.22,6
2638,1285.7,7
2639,1286.18,7
2640,1286.66,7
2641,1287.15,12
2642,1287.63,1
2643,1288.11,8
2644,1288.6,7
2645,1289.08,4
2646,1289.56,7
2647,1290.05,4
2648,1290.53,11
2649,1291.01,9
2650,1291.49,8
2651,1291.98,5
2652,1292.46,3
2653,1292.94,2
2654,1293.43,5
2655,1293.91,10
2656,1294.39,4
2657,1294.88,2
2658,1295.36,6
2659,1295.84,5
2660,1296.33,3
2661,1296.81,8
2662,1297.29,5
2663,1297.77,6
2664,1298.26,7
2665,1298.74,7
2666,1299.22,3
2667,1299.71,12
2668,1300.19,2
2669,1300.67,8
2670,1301.16,5
2671,1301.64,7
2672,1302.12,8
2673,1302.6,4
2674,1303.09,2
2675,1303.57,6
2676,1304.05,8
2677,1304.54,2
2678,1305.02,10
2679,1305.5,5
2680,1305.99,4
2681,1306.47,6
2682,1306.95,10
2683,1307.43,11
2684,1307.92,5
2685,1308.4,7
2686,1308.88,4
2687,1309.37,6
2688,1309.85,4
2689,1310.33,7
2690,1310.82,2
2691,1311.3,10
2692,1311.78,8
2693,1312.26,6
2694,1312.75,9
2695,1313.23,8
2696,1313.71,2
2697,1314.2,5
2698,1314.68,6
2699,1315.16,8
2700,1315.65,5
2701,1316.13,10
2702,1316.61,7
2703,1317.09,12
2704,1317.58,8
2705,1318.06,7
2706,1318.54,5
2707,1319.03,6
2708,1319.51,9
2709,1319.99,7
2710,1320.48,7
2711,1320.96,7
2712,1321.44,10
2713,1321.92,6
2714,1322.41,8
2715,1322.89,4
2716,1323.37,6
2717,1323.86,5
2718,1324.34,7
2719,1324.82,3
2720,1325.31,7
2721,1325.79,7
2722,1326.27,11
2723,1326.75,4
2724,1327.24,3
2725,1327.72,6
2726,1328.2,5
2727,1328.69,7
2728,1329.17,7
2729,1329.65,6
2730,1330.14,8
2731,1330.62,9
2732,1331.1,6
2733,1331.59,5
2734,1332.07,7
2735,1332.55,2
2736,1333.03,7
2737,1333.52,6
2738,1334.0,3
2739,1334.48,7
2740,1334.97,12
2741,1335.45,9
2742,1335.93,1
2743,1336.42,6
2744,1336.9,9
2745,1337.38,2
